COURSE,SECTION,SECTION_TITLE,SIS_SESSION,ACTIVITY_TYPE,CRSE_ID,CRSE_OFFER_NBR,SECTION_SOURCED_ID,SECTION_TITLE,TERM,CLASS_NBR,COUNT_COMBINED_SECTIONS
HIST3841,906,Ind St-Anc & Med Europe,B,IND,108313,1,108313-01-2211-B-906-23060,Ind St-Anc & Med Europe,20211,23060,
HIST3841,907,Ind St-Anc & Med Europe,B,IND,108313,1,108313-01-2211-B-907-23061,Ind St-Anc & Med Europe,20211,23061,
HIST3841,908,Ind St-Anc & Med Europe,B,IND,108313,1,108313-01-2211-B-908-23062,Ind St-Anc & Med Europe,20211,23062,
HIST3841,910,Ind St-Anc & Med Europe,B,IND,108313,1,108313-01-2211-B-910-23064,Ind St-Anc & Med Europe,20211,23064,
ARTS5857,901,Grad Independent Study,B,IND,101314,1,101314-01-2211-B-901-23070,Grad Independent Study,20211,23070,
HIST5840,906,Ind St Meth Comp/Gen His,B,IND,108545,1,108545-01-2211-B-906-23077,Ind St Meth Comp/Gen His,20211,23077,
HIST5840,907,Ind St Meth Comp/Gen His,B,IND,108545,1,108545-01-2211-B-907-23078,Ind St Meth Comp/Gen His,20211,23078,
HIST5840,908,Ind St Meth Comp/Gen His,B,IND,108545,1,108545-01-2211-B-908-23079,Ind St Meth Comp/Gen His,20211,23079,
HIST5840,909,Ind St Meth Comp/Gen His,B,IND,108545,1,108545-01-2211-B-909-23080,Ind St Meth Comp/Gen His,20211,23080,
HIST5840,910,Ind St Meth Comp/Gen His,B,IND,108545,1,108545-01-2211-B-910-23081,Ind St Meth Comp/Gen His,20211,23081,
HIST5840,911,Ind St Meth Comp/Gen His,B,IND,108545,1,108545-01-2211-B-911-23082,Ind St Meth Comp/Gen His,20211,23082,
HIST5840,912,Ind St Meth Comp/Gen His,B,IND,108545,1,108545-01-2211-B-912-23083,Ind St Meth Comp/Gen His,20211,23083,
HIST5840,914,Ind St Meth Comp/Gen His,B,IND,108545,1,108545-01-2211-B-914-23085,Ind St Meth Comp/Gen His,20211,23085,
HIST5840,915,Ind St Meth Comp/Gen His,B,IND,108545,1,108545-01-2211-B-915-23086,Ind St Meth Comp/Gen His,20211,23086,
HIST5840,916,Ind St Meth Comp/Gen His,B,IND,108545,1,108545-01-2211-B-916-23087,Ind St Meth Comp/Gen His,20211,23087,
HIST5840,917,Ind St Meth Comp/Gen His,B,IND,108545,1,108545-01-2211-B-917-23088,Ind St Meth Comp/Gen His,20211,23088,
HIST5840,918,Ind St Meth Comp/Gen His,B,IND,108545,1,108545-01-2211-B-918-23089,Ind St Meth Comp/Gen His,20211,23089,
HIST5840,920,Ind St Meth Comp/Gen His,B,IND,108545,1,108545-01-2211-B-920-23091,Ind St Meth Comp/Gen His,20211,23091,
HIST5840,922,Ind St Meth Comp/Gen His,B,IND,108545,1,108545-01-2211-B-922-23093,Ind St Meth Comp/Gen His,20211,23093,
HIST5840,923,Ind St Meth Comp/Gen His,B,IND,108545,1,108545-01-2211-B-923-23094,Ind St Meth Comp/Gen His,20211,23094,
HIST5840,926,Ind St Meth Comp/Gen His,B,IND,108545,1,108545-01-2211-B-926-23097,Ind St Meth Comp/Gen His,20211,23097,
HIST5840,927,Ind St Meth Comp/Gen His,B,IND,108545,1,108545-01-2211-B-927-23098,Ind St Meth Comp/Gen His,20211,23098,
HIST5840,928,Ind St Meth Comp/Gen His,B,IND,108545,1,108545-01-2211-B-928-23099,Ind St Meth Comp/Gen His,20211,23099,
HIST5840,929,Ind St Meth Comp/Gen His,B,IND,108545,1,108545-01-2211-B-929-23100,Ind St Meth Comp/Gen His,20211,23100,
HIST5840,930,Ind St Meth Comp/Gen His,B,IND,108545,1,108545-01-2211-B-930-23101,Ind St Meth Comp/Gen His,20211,23101,
HIST5840,931,Ind St Meth Comp/Gen His,B,IND,108545,1,108545-01-2211-B-931-23102,Ind St Meth Comp/Gen His,20211,23102,
HIST5840,932,Ind St Meth Comp/Gen His,B,IND,108545,1,108545-01-2211-B-932-23103,Ind St Meth Comp/Gen His,20211,23103,
HIST5841,903,Ind St-Anc & Med Europ,B,IND,108546,1,108546-01-2211-B-903-23109,Ind St-Anc & Med Europ,20211,23109,
HIST5841,904,Ind St-Anc & Med Europ,B,IND,108546,1,108546-01-2211-B-904-23110,Ind St-Anc & Med Europ,20211,23110,
HIST5841,906,Ind St-Anc & Med Europ,B,IND,108546,1,108546-01-2211-B-906-23112,Ind St-Anc & Med Europ,20211,23112,
HIST5841,907,Ind St-Anc & Med Europ,B,IND,108546,1,108546-01-2211-B-907-23113,Ind St-Anc & Med Europ,20211,23113,
HIST5841,908,Ind St-Anc & Med Europ,B,IND,108546,1,108546-01-2211-B-908-23114,Ind St-Anc & Med Europ,20211,23114,
HIST5843,906,Ind St-Eur/Spec Countrie,B,IND,108548,1,108548-01-2211-B-906-23118,Ind St-Eur/Spec Countrie,20211,23118,
HIST5843,907,Ind St-Eur/Spec Countrie,B,IND,108548,1,108548-01-2211-B-907-23119,Ind St-Eur/Spec Countrie,20211,23119,
HIST5843,908,Ind St-Eur/Spec Countrie,B,IND,108548,1,108548-01-2211-B-908-23120,Ind St-Eur/Spec Countrie,20211,23120,
HIST5848,913,Ind St-Thrd Wrld/Spc Reg,B,IND,108553,1,108553-01-2211-B-913-23123,Ind St-Thrd Wrld/Spc Reg,20211,23123,
HIST5849,913,Ind St-Thrd Wrld/General,B,IND,108554,1,108554-01-2211-B-913-23124,Ind St-Thrd Wrld/General,20211,23124,
HIST7840,906,Ind St Meth Comp/Gen His,B,IND,108649,1,108649-01-2211-B-906-23127,Ind St Meth Comp/Gen His,20211,23127,
HIST7840,907,Ind St Meth Comp/Gen His,B,IND,108649,1,108649-01-2211-B-907-23128,Ind St Meth Comp/Gen His,20211,23128,
HIST7840,908,Ind St Meth Comp/Gen His,B,IND,108649,1,108649-01-2211-B-908-23129,Ind St Meth Comp/Gen His,20211,23129,
HIST7840,909,Ind St Meth Comp/Gen His,B,IND,108649,1,108649-01-2211-B-909-23130,Ind St Meth Comp/Gen His,20211,23130,
HIST7840,910,Ind St Meth Comp/Gen His,B,IND,108649,1,108649-01-2211-B-910-23131,Ind St Meth Comp/Gen His,20211,23131,
HIST7840,911,Ind St Meth Comp/Gen His,B,IND,108649,1,108649-01-2211-B-911-23132,Ind St Meth Comp/Gen His,20211,23132,
HIST7840,912,Ind St Meth Comp/Gen His,B,IND,108649,1,108649-01-2211-B-912-23133,Ind St Meth Comp/Gen His,20211,23133,
HIST7840,914,Ind St Meth Comp/Gen His,B,IND,108649,1,108649-01-2211-B-914-23135,Ind St Meth Comp/Gen His,20211,23135,
HIST7840,915,Ind St Meth Comp/Gen His,B,IND,108649,1,108649-01-2211-B-915-23136,Ind St Meth Comp/Gen His,20211,23136,
HIST7840,916,Ind St Meth Comp/Gen His,B,IND,108649,1,108649-01-2211-B-916-23137,Ind St Meth Comp/Gen His,20211,23137,
HIST7840,917,Ind St Meth Comp/Gen His,B,IND,108649,1,108649-01-2211-B-917-23138,Ind St Meth Comp/Gen His,20211,23138,
HIST7840,918,Ind St Meth Comp/Gen His,B,IND,108649,1,108649-01-2211-B-918-23139,Ind St Meth Comp/Gen His,20211,23139,
HIST7840,920,Ind St Meth Comp/Gen His,B,IND,108649,1,108649-01-2211-B-920-23141,Ind St Meth Comp/Gen His,20211,23141,
HIST7840,922,Ind St Meth Comp/Gen His,B,IND,108649,1,108649-01-2211-B-922-23143,Ind St Meth Comp/Gen His,20211,23143,
HIST7840,923,Ind St Meth Comp/Gen His,B,IND,108649,1,108649-01-2211-B-923-23144,Ind St Meth Comp/Gen His,20211,23144,
HIST7840,926,Ind St Meth Comp/Gen His,B,IND,108649,1,108649-01-2211-B-926-23147,Ind St Meth Comp/Gen His,20211,23147,
HIST7840,927,Ind St Meth Comp/Gen His,B,IND,108649,1,108649-01-2211-B-927-23148,Ind St Meth Comp/Gen His,20211,23148,
HIST7840,928,Ind St Meth Comp/Gen His,B,IND,108649,1,108649-01-2211-B-928-23149,Ind St Meth Comp/Gen His,20211,23149,
HIST7840,929,Ind St Meth Comp/Gen His,B,IND,108649,1,108649-01-2211-B-929-23150,Ind St Meth Comp/Gen His,20211,23150,
HIST7840,930,Ind St Meth Comp/Gen His,B,IND,108649,1,108649-01-2211-B-930-23151,Ind St Meth Comp/Gen His,20211,23151,
HIST7840,931,Ind St Meth Comp/Gen His,B,IND,108649,1,108649-01-2211-B-931-23152,Ind St Meth Comp/Gen His,20211,23152,
HIST7840,932,Ind St Meth Comp/Gen His,B,IND,108649,1,108649-01-2211-B-932-23153,Ind St Meth Comp/Gen His,20211,23153,
HIST7841,903,Ind St-Anc & Med Europ,B,IND,108650,1,108650-01-2211-B-903-23155,Ind St-Anc & Med Europ,20211,23155,
HIST7841,904,Ind St-Anc & Med Europ,B,IND,108650,1,108650-01-2211-B-904-23156,Ind St-Anc & Med Europ,20211,23156,
HIST7841,906,Ind St-Anc & Med Europ,B,IND,108650,1,108650-01-2211-B-906-23158,Ind St-Anc & Med Europ,20211,23158,
HIST7841,907,Ind St-Anc & Med Europ,B,IND,108650,1,108650-01-2211-B-907-23159,Ind St-Anc & Med Europ,20211,23159,
HIST7841,908,Ind St-Anc & Med Europ,B,IND,108650,1,108650-01-2211-B-908-23160,Ind St-Anc & Med Europ,20211,23160,
HIST7842,906,Ind St-Europe/Modern,B,IND,108651,1,108651-01-2211-B-906-23163,Ind St-Europe/Modern,20211,23163,
HIST7842,907,Ind St-Europe/Modern,B,IND,108651,1,108651-01-2211-B-907-23164,Ind St-Europe/Modern,20211,23164,
HIST7842,908,Ind St-Europe/Modern,B,IND,108651,1,108651-01-2211-B-908-23165,Ind St-Europe/Modern,20211,23165,
HIST7849,913,Ind St-Thrd Wrld/General,B,IND,108658,1,108658-01-2211-B-913-23169,Ind St-Thrd Wrld/General,20211,23169,
HIST8990,933,Doctoral Dissertation,B,DIS,108659,1,108659-01-2211-B-933-23170,Doctoral Dissertation,20211,23170,
ENVS5909,918,Independent Study,B,IND,106330,1,106330-01-2211-B-918-23172,Independent Study,20211,23172,
ENVS5909,919,Independent Study,B,IND,106330,1,106330-01-2211-B-919-23173,Independent Study,20211,23173,
ENVS5909,920,Independent Study,B,IND,106330,1,106330-01-2211-B-920-23174,Independent Study,20211,23174,
ENVS8990,920,Doctoral Dissertation,B,DIS,106338,1,106338-01-2211-B-920-23175,Doctoral Dissertation,20211,23175,
ENVS8990,921,Doctoral Dissertation,B,DIS,106338,1,106338-01-2211-B-921-23176,Doctoral Dissertation,20211,23176,
ENVS8990,922,Doctoral Dissertation,B,DIS,106338,1,106338-01-2211-B-922-23177,Doctoral Dissertation,20211,23177,
ENVS8990,923,Doctoral Dissertation,B,DIS,106338,1,106338-01-2211-B-923-23178,Doctoral Dissertation,20211,23178,
ENVS8990,924,Doctoral Dissertation,B,DIS,106338,1,106338-01-2211-B-924-23179,Doctoral Dissertation,20211,23179,
ENVS8990,925,Doctoral Dissertation,B,DIS,106338,1,106338-01-2211-B-925-23180,Doctoral Dissertation,20211,23180,
EBIO4990,810,EBIO Honors Thesis Research,B,OTH,104506,1,104506-01-2211-B-810-23185,EBIO Honors Thesis Research,20211,23185,
EBIO4990,811,EBIO Honors Thesis Research,B,OTH,104506,1,104506-01-2211-B-811-23186,EBIO Honors Thesis Research,20211,23186,
EBIO4990,812,EBIO Honors Thesis Research,B,OTH,104506,1,104506-01-2211-B-812-23187,EBIO Honors Thesis Research,20211,23187,
EBIO4990,813,EBIO Honors Thesis Research,B,OTH,104506,1,104506-01-2211-B-813-23188,EBIO Honors Thesis Research,20211,23188,
EBIO4990,814,EBIO Honors Thesis Research,B,OTH,104506,1,104506-01-2211-B-814-23189,EBIO Honors Thesis Research,20211,23189,
EBIO4990,816,EBIO Honors Thesis Research,B,OTH,104506,1,104506-01-2211-B-816-23191,EBIO Honors Thesis Research,20211,23191,
EBIO4990,817,EBIO Honors Thesis Research,B,OTH,104506,1,104506-01-2211-B-817-23192,EBIO Honors Thesis Research,20211,23192,
EBIO4990,818,EBIO Honors Thesis Research,B,OTH,104506,1,104506-01-2211-B-818-23193,EBIO Honors Thesis Research,20211,23193,
EBIO4990,819,EBIO Honors Thesis Research,B,OTH,104506,1,104506-01-2211-B-819-23194,EBIO Honors Thesis Research,20211,23194,
EBIO4990,820,EBIO Honors Thesis Research,B,OTH,104506,1,104506-01-2211-B-820-23195,EBIO Honors Thesis Research,20211,23195,
CLAS4849,902,Independent Study,B,IND,103254,1,103254-01-2211-B-902-23205,Independent Study,20211,23205,
CLAS4852,802,Honors Thesis,B,OTH,103255,1,103255-01-2211-B-802-23218,Honors Thesis,20211,23218,
CLAS4852,803,Honors Thesis,B,OTH,103255,1,103255-01-2211-B-803-23219,Honors Thesis,20211,23219,
CLAS4852,804,Honors Thesis,B,OTH,103255,1,103255-01-2211-B-804-23220,Honors Thesis,20211,23220,
CLAS4852,805,Honors Thesis,B,OTH,103255,1,103255-01-2211-B-805-23221,Honors Thesis,20211,23221,
CLAS4852,806,Honors Thesis,B,OTH,103255,1,103255-01-2211-B-806-23222,Honors Thesis,20211,23222,
CLAS4852,807,Honors Thesis,B,OTH,103255,1,103255-01-2211-B-807-23223,Honors Thesis,20211,23223,
CLAS4852,808,Honors Thesis,B,OTH,103255,1,103255-01-2211-B-808-23224,Honors Thesis,20211,23224,
CLAS4852,809,Honors Thesis,B,OTH,103255,1,103255-01-2211-B-809-23225,Honors Thesis,20211,23225,
CLAS4852,810,Honors Thesis,B,OTH,103255,1,103255-01-2211-B-810-23226,Honors Thesis,20211,23226,
CLAS4852,811,Honors Thesis,B,OTH,103255,1,103255-01-2211-B-811-23227,Honors Thesis,20211,23227,
CLAS4852,812,Honors Thesis,B,OTH,103255,1,103255-01-2211-B-812-23228,Honors Thesis,20211,23228,
ENGL4830,821,Honors Thesis,B,RSC,105960,1,105960-01-2211-B-821-23231,Honors Thesis,20211,23231,
ENGL4830,822,Honors Thesis,B,RSC,105960,1,105960-01-2211-B-822-23232,Honors Thesis,20211,23232,
ENGL4830,823,Honors Thesis,B,RSC,105960,1,105960-01-2211-B-823-23233,Honors Thesis,20211,23233,
CLAS5840,913,Grad Independent Study,B,IND,103320,1,103320-01-2211-B-913-23246,Grad Independent Study,20211,23246,
SLHS7450,002,Aud Capstone,B,OTH,115836,1,115836-01-2211-B-002-23247,Aud Capstone,20211,23247,
SLHS7450,003,Aud Capstone,B,OTH,115836,1,115836-01-2211-B-003-23248,Aud Capstone,20211,23248,
SLHS7450,004,Aud Capstone,B,OTH,115836,1,115836-01-2211-B-004-23249,Aud Capstone,20211,23249,
ASTR8990,913,Doctoral Dissertation,B,DIS,101673,1,101673-01-2211-B-913-23290,Doctoral Dissertation,20211,23290,
ASTR8990,929,Doctoral Dissertation,B,DIS,101673,1,101673-01-2211-B-929-23291,Doctoral Dissertation,20211,23291,
ASTR8990,930,Doctoral Dissertation,B,DIS,101673,1,101673-01-2211-B-930-23292,Doctoral Dissertation,20211,23292,
ENGL5849,907,Indep Study/Grad Level 1,B,IND,106024,1,106024-01-2211-B-907-23328,Indep Study/Grad Level 1,20211,23328,
ENGL5849,908,Indep Study/Grad Level 1,B,IND,106024,1,106024-01-2211-B-908-23329,Indep Study/Grad Level 1,20211,23329,
ENGL5849,909,Indep Study/Grad Level 1,B,IND,106024,1,106024-01-2211-B-909-23330,Indep Study/Grad Level 1,20211,23330,
ENGL5849,910,Indep Study/Grad Level 1,B,IND,106024,1,106024-01-2211-B-910-23331,Indep Study/Grad Level 1,20211,23331,
ENGL5849,911,Indep Study/Grad Level 1,B,IND,106024,1,106024-01-2211-B-911-23332,Indep Study/Grad Level 1,20211,23332,
ENGL5849,912,Indep Study/Grad Level 1,B,IND,106024,1,106024-01-2211-B-912-23333,Indep Study/Grad Level 1,20211,23333,
ENGL5849,913,Indep Study/Grad Level 1,B,IND,106024,1,106024-01-2211-B-913-23334,Indep Study/Grad Level 1,20211,23334,
ENGL5849,914,Indep Study/Grad Level 1,B,IND,106024,1,106024-01-2211-B-914-23335,Indep Study/Grad Level 1,20211,23335,
ENGL5849,915,Indep Study/Grad Level 1,B,IND,106024,1,106024-01-2211-B-915-23336,Indep Study/Grad Level 1,20211,23336,
ENGL5849,916,Indep Study/Grad Level 1,B,IND,106024,1,106024-01-2211-B-916-23337,Indep Study/Grad Level 1,20211,23337,
ENGL5849,917,Indep Study/Grad Level 1,B,IND,106024,1,106024-01-2211-B-917-23338,Indep Study/Grad Level 1,20211,23338,
ENGL5849,918,Indep Study/Grad Level 1,B,IND,106024,1,106024-01-2211-B-918-23339,Indep Study/Grad Level 1,20211,23339,
ENGL5849,919,Indep Study/Grad Level 1,B,IND,106024,1,106024-01-2211-B-919-23340,Indep Study/Grad Level 1,20211,23340,
ENGL5849,920,Indep Study/Grad Level 1,B,IND,106024,1,106024-01-2211-B-920-23341,Indep Study/Grad Level 1,20211,23341,
ENGL7849,906,Indep Study/Grad Level 2,B,IND,106078,1,106078-01-2211-B-906-23342,Indep Study/Grad Level 2,20211,23342,
ENGL7849,907,Indep Study/Grad Level 2,B,IND,106078,1,106078-01-2211-B-907-23343,Indep Study/Grad Level 2,20211,23343,
ENGL7849,908,Indep Study/Grad Level 2,B,IND,106078,1,106078-01-2211-B-908-23344,Indep Study/Grad Level 2,20211,23344,
ENGL7849,909,Indep Study/Grad Level 2,B,IND,106078,1,106078-01-2211-B-909-23345,Indep Study/Grad Level 2,20211,23345,
ENGL7849,910,Indep Study/Grad Level 2,B,IND,106078,1,106078-01-2211-B-910-23346,Indep Study/Grad Level 2,20211,23346,
ENGL8999,923,Doctoral Dissertation,B,DIS,106090,1,106090-01-2211-B-923-23352,Doctoral Dissertation,20211,23352,
ENGL8999,924,Doctoral Dissertation,B,DIS,106090,1,106090-01-2211-B-924-23353,Doctoral Dissertation,20211,23353,
ENGL8999,925,Doctoral Dissertation,B,DIS,106090,1,106090-01-2211-B-925-23354,Doctoral Dissertation,20211,23354,
ENGL8999,926,Doctoral Dissertation,B,DIS,106090,1,106090-01-2211-B-926-23355,Doctoral Dissertation,20211,23355,
ENGL8999,927,Doctoral Dissertation,B,DIS,106090,1,106090-01-2211-B-927-23356,Doctoral Dissertation,20211,23356,
ENGL8999,928,Doctoral Dissertation,B,DIS,106090,1,106090-01-2211-B-928-23357,Doctoral Dissertation,20211,23357,
ENGL8999,929,Doctoral Dissertation,B,DIS,106090,1,106090-01-2211-B-929-23358,Doctoral Dissertation,20211,23358,
CHEM6901,898,Research in Chemistry,B,OTH,102785,1,102785-01-2211-B-898-23379,Research in Chemistry,20211,23379,
PHIL5840,926,Independent Study,B,IND,114002,1,114002-01-2211-B-926-23406,Independent Study,20211,23406,
EBIO3990,801,EBIO Honors Thesis Research,B,OTH,104470,1,104470-01-2211-B-801-23417,EBIO Honors Thesis Research,20211,23417,
SOCY5841,904,Independ Study/Sociology,B,IND,116090,1,116090-01-2211-B-904-23421,Independ Study/Sociology,20211,23421,
SOCY5841,905,Independ Study/Sociology,B,IND,116090,1,116090-01-2211-B-905-23422,Independ Study/Sociology,20211,23422,
SOCY6841,902,Guided Researh/Sociology,B,OTH,116105,1,116105-01-2211-B-902-23423,Guided Researh/Sociology,20211,23423,
EBIO3990,802,EBIO Honors Thesis Research,B,OTH,104470,1,104470-01-2211-B-802-23424,EBIO Honors Thesis Research,20211,23424,
IPHY4860,939,Ind Study: Undergraduate,B,IND,109452,1,109452-01-2211-B-939-23425,Ind Study: Undergraduate,20211,23425,
EBIO3990,803,EBIO Honors Thesis Research,B,OTH,104470,1,104470-01-2211-B-803-23475,EBIO Honors Thesis Research,20211,23475,
EBIO3990,805,EBIO Honors Thesis Research,B,OTH,104470,1,104470-01-2211-B-805-23477,EBIO Honors Thesis Research,20211,23477,
EBIO3990,806,EBIO Honors Thesis Research,B,OTH,104470,1,104470-01-2211-B-806-23478,EBIO Honors Thesis Research,20211,23478,
DNCE6849,801,Independent Study,B,IND,202196,1,202196-01-2211-B-801-23488,Independent Study,20211,23488,
DNCE6849,802,Independent Study,B,IND,202196,1,202196-01-2211-B-802-23489,Independent Study,20211,23489,
DNCE6849,803,Independent Study,B,IND,202196,1,202196-01-2211-B-803-23490,Independent Study,20211,23490,
DNCE6849,804,Independent Study,B,IND,202196,1,202196-01-2211-B-804-23491,Independent Study,20211,23491,
DNCE6849,805,Independent Study,B,IND,202196,1,202196-01-2211-B-805-23492,Independent Study,20211,23492,
DNCE6849,806,Independent Study,B,IND,202196,1,202196-01-2211-B-806-23493,Independent Study,20211,23493,
DNCE6849,807,Independent Study,B,IND,202196,1,202196-01-2211-B-807-23494,Independent Study,20211,23494,
COML8990,917,Doctoral Dissertation,B,DIS,103446,1,103446-01-2211-B-917-23514,Doctoral Dissertation,20211,23514,
IPHY4860,940,Ind Study: Undergraduate,B,IND,109452,1,109452-01-2211-B-940-23529,Ind Study: Undergraduate,20211,23529,
IPHY4860,941,Ind Study: Undergraduate,B,IND,109452,1,109452-01-2211-B-941-23530,Ind Study: Undergraduate,20211,23530,
IPHY4860,942,Ind Study: Undergraduate,B,IND,109452,1,109452-01-2211-B-942-23531,Ind Study: Undergraduate,20211,23531,
JWST4000,801,Capstone in Jewish Studies,B,OTH,203188,1,203188-01-2211-B-801-23538,Capstone in Jewish Studies,20211,23538,
HIST3848,913,Ind St-Thrd Wrld/Spc Reg,B,IND,108320,1,108320-01-2211-B-913-23540,Ind St-Thrd Wrld/Spc Reg,20211,23540,
IPHY4870,839,Honors Thesis,B,OTH,109453,1,109453-01-2211-B-839-23542,Honors Thesis,20211,23542,
IPHY4870,840,Honors Thesis,B,OTH,109453,1,109453-01-2211-B-840-23543,Honors Thesis,20211,23543,
IPHY4870,841,Honors Thesis,B,OTH,109453,1,109453-01-2211-B-841-23544,Honors Thesis,20211,23544,
IPHY4870,842,Honors Thesis,B,OTH,109453,1,109453-01-2211-B-842-23545,Honors Thesis,20211,23545,
HIST3849,913,Ind St-Thrd Wrld/General,B,IND,108321,1,108321-01-2211-B-913-23546,Ind St-Thrd Wrld/General,20211,23546,
IPHY5840,928,Independent Study,B,IND,109472,1,109472-01-2211-B-928-23548,Independent Study,20211,23548,
IPHY6840,828,Research Project,B,OTH,109484,1,109484-01-2211-B-828-23549,Research Project,20211,23549,
IPHY8990,928,Doctoral Dissertation,B,DIS,109487,1,109487-01-2211-B-928-23550,Doctoral Dissertation,20211,23550,
CHIN4900,903,Independent Study,B,IND,103045,1,103045-01-2211-B-903-23607,Independent Study,20211,23607,
CHIN4950,802,Honors Thesis,B,OTH,103046,1,103046-01-2211-B-802-23608,Honors Thesis,20211,23608,
CHIN5900,903,Independent Study,B,IND,103070,1,103070-01-2211-B-903-23609,Independent Study,20211,23609,
CHIN5900,904,Independent Study,B,IND,103070,1,103070-01-2211-B-904-23610,Independent Study,20211,23610,
CHIN6900,903,Chinese Ind Study,B,IND,103071,1,103071-01-2211-B-903-23611,Chinese Ind Study,20211,23611,
ETHN3841,909,Ind Stdy/Ethnic Studies,B,IND,106667,1,106667-01-2211-B-909-23626,Ind Stdy/Ethnic Studies,20211,23626,
ETHN4841,909,Independent Study,B,IND,106689,1,106689-01-2211-B-909-23627,Independent Study,20211,23627,
NRSC4841,901,Independent Study,B,IND,203030,1,203030-01-2211-B-901-23658,Independent Study,20211,23658,
NRSC4841,902,Independent Study,B,IND,203030,1,203030-01-2211-B-902-23659,Independent Study,20211,23659,
NRSC4841,903,Independent Study,B,IND,203030,1,203030-01-2211-B-903-23660,Independent Study,20211,23660,
JPNS5900,901,Independent Study,B,IND,109830,1,109830-01-2211-B-901-23679,Independent Study,20211,23679,
GRMN4900,910,Independent Study,B,IND,108006,1,108006-01-2211-B-910-23717,Independent Study,20211,23717,
GRMN5900,909,Independent Study,B,IND,108029,1,108029-01-2211-B-909-23718,Independent Study,20211,23718,
GRMN5900,910,Independent Study,B,IND,108029,1,108029-01-2211-B-910-23719,Independent Study,20211,23719,
ARTH5909,902,Grad Ind Stdy/Art History,B,IND,101181,1,101181-01-2211-B-902-23756,Grad Ind Stdy/Art History,20211,23756,
ARTH5909,903,Grad Ind Stdy/Art History,B,IND,101181,1,101181-01-2211-B-903-23757,Grad Ind Stdy/Art History,20211,23757,
ARTS3847,900,Independent Study,B,IND,101232,1,101232-01-2211-B-900-23758,Independent Study,20211,23758,
ARTS3847,901,Independent Study,B,IND,101232,1,101232-01-2211-B-901-23759,Independent Study,20211,23759,
ARTS3847,902,Independent Study,B,IND,101232,1,101232-01-2211-B-902-23760,Independent Study,20211,23760,
ARTS3847,903,Independent Study,B,IND,101232,1,101232-01-2211-B-903-23761,Independent Study,20211,23761,
ARTS3847,904,Independent Study,B,IND,101232,1,101232-01-2211-B-904-23762,Independent Study,20211,23762,
ARTS5857,902,Grad Independent Study,B,IND,101314,1,101314-01-2211-B-902-23775,Grad Independent Study,20211,23775,
ARTS5857,903,Grad Independent Study,B,IND,101314,1,101314-01-2211-B-903-23776,Grad Independent Study,20211,23776,
ARTS5857,904,Grad Independent Study,B,IND,101314,1,101314-01-2211-B-904-23777,Grad Independent Study,20211,23777,
ARTS5857,905,Grad Independent Study,B,IND,101314,1,101314-01-2211-B-905-23778,Grad Independent Study,20211,23778,
ARTS5857,906,Grad Independent Study,B,IND,101314,1,101314-01-2211-B-906-23779,Grad Independent Study,20211,23779,
GRMN7900,901,Independent Study,B,IND,204145,1,204145-01-2211-B-901-23796,Independent Study,20211,23796,
GRMN7900,902,Independent Study,B,IND,204145,1,204145-01-2211-B-902-23797,Independent Study,20211,23797,
GRMN7900,903,Independent Study,B,IND,204145,1,204145-01-2211-B-903-23798,Independent Study,20211,23798,
GRMN7900,904,Independent Study,B,IND,204145,1,204145-01-2211-B-904-23799,Independent Study,20211,23799,
GRMN7900,905,Independent Study,B,IND,204145,1,204145-01-2211-B-905-23800,Independent Study,20211,23800,
GRMN7900,906,Independent Study,B,IND,204145,1,204145-01-2211-B-906-23801,Independent Study,20211,23801,
GRMN7900,907,Independent Study,B,IND,204145,1,204145-01-2211-B-907-23802,Independent Study,20211,23802,
GRMN7900,908,Independent Study,B,IND,204145,1,204145-01-2211-B-908-23803,Independent Study,20211,23803,
GRMN8990,900,Doctoral Dissertation,B,DIS,108039,1,108039-01-2211-B-900-23813,Doctoral Dissertation,20211,23813,
GRMN8990,901,Doctoral Dissertation,B,DIS,108039,1,108039-01-2211-B-901-23814,Doctoral Dissertation,20211,23814,
GRMN8990,902,Doctoral Dissertation,B,DIS,108039,1,108039-01-2211-B-902-23815,Doctoral Dissertation,20211,23815,
GRMN8990,903,Doctoral Dissertation,B,DIS,108039,1,108039-01-2211-B-903-23816,Doctoral Dissertation,20211,23816,
GRMN8990,904,Doctoral Dissertation,B,DIS,108039,1,108039-01-2211-B-904-23817,Doctoral Dissertation,20211,23817,
GRMN8990,905,Doctoral Dissertation,B,DIS,108039,1,108039-01-2211-B-905-23818,Doctoral Dissertation,20211,23818,
GRMN8990,906,Doctoral Dissertation,B,DIS,108039,1,108039-01-2211-B-906-23819,Doctoral Dissertation,20211,23819,
GRMN8990,907,Doctoral Dissertation,B,DIS,108039,1,108039-01-2211-B-907-23820,Doctoral Dissertation,20211,23820,
GRMN8990,908,Doctoral Dissertation,B,DIS,108039,1,108039-01-2211-B-908-23821,Doctoral Dissertation,20211,23821,
PHYS8990,971,Doctoral Dissertation,B,DIS,114299,1,114299-01-2211-B-971-23822,Doctoral Dissertation,20211,23822,
PHYS8990,972,Doctoral Dissertation,B,DIS,114299,1,114299-01-2211-B-972-23823,Doctoral Dissertation,20211,23823,
PHYS8990,973,Doctoral Dissertation,B,DIS,114299,1,114299-01-2211-B-973-23824,Doctoral Dissertation,20211,23824,
